trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2058,False,"{'a': 0.002, 'e': 0.016342274515542307}",20,8,20.329049459085873,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.002, 'e': 0.01630962262928145}",20,10,-23.03994021776251,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2060,False,"{'a': 0.002, 'e': 0.016277035981532836}",25,14,23.380586191887637,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2061,False,"{'a': 0.002, 'e': 0.01624451444194987}",20,12,14.623621516081467,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.002, 'e': 0.016212057880446332}",25,10,16.9320052446525,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2063,False,"{'a': 0.002, 'e': 0.01617966616719593}",20,0,23.131748657982858,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2064,False,"{'a': 0.002, 'e': 0.016147339172631756}",35,15,39.90837385460192,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2065,False,"{'a': 0.002, 'e': 0.016115076767445814}",20,12,10.194663554959426,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.002, 'e': 0.016082878822588433}",25,11,23.90993004467044,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2067,False,"{'a': 0.002, 'e': 0.016050745209267785}",20,0,27.584383659372754,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2068,False,"{'a': 0.002, 'e': 0.016018675798949358}",25,19,10.208646086626539,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2069,False,"{'a': 0.002, 'e': 0.0159866704633555}",20,14,12.128009267667077,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2070,False,"{'a': 0.002, 'e': 0.015954729074464814}",20,13,12.25502736038889,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2071,False,"{'a': 0.002, 'e': 0.015922851504511698}",25,18,12.90442512350024,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2072,False,"{'a': 0.002, 'e': 0.015891037625985815}",25,19,9.783763692870462,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2073,False,"{'a': 0.002, 'e': 0.015859287311631637}",25,15,17.98164106382778,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.002, 'e': 0.015827600434447853}",20,8,15.304877349396243,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2075,False,"{'a': 0.002, 'e': 0.01579597686768691}",20,0,29.587138133745672,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2076,False,"{'a': 0.002, 'e': 0.015764416484854486}",20,14,12.172192308398813,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2077,False,"{'a': 0.002, 'e': 0.015732919159709032}",30,10,36.20861115726105,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2078,False,"{'a': 0.002, 'e': 0.015701484766261195}",30,4,43.558772619347785,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2079,False,"{'a': 0.002, 'e': 0.01567011317877336}",25,12,20.985752802937817,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2080,False,"{'a': 0.002, 'e': 0.015638804271759118}",20,8,19.365882248064594,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2081,False,"{'a': 0.002, 'e': 0.01560755791998283}",25,10,9.995837854273361,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2082,False,"{'a': 0.002, 'e': 0.015576373998459032}",25,3,31.659183485160888,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2083,False,"{'a': 0.002, 'e': 0.015545252382451996}",20,10,20.99441477773851,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2084,False,"{'a': 0.002, 'e': 0.015514192947475202}",25,0,40.59239937955056,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2085,False,"{'a': 0.002, 'e': 0.015483195569290899}",30,16,23.52044180226254,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2086,False,"{'a': 0.002, 'e': 0.015452260123909515}",20,0,29.91922350150674,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2087,False,"{'a': 0.002, 'e': 0.015421386487589232}",20,4,28.11762210166667,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2088,False,"{'a': 0.002, 'e': 0.015390574536835447}",25,14,22.492510162370156,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.002, 'e': 0.015359824148400343}",25,13,24.04379551148106,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.002, 'e': 0.015329135199282314}",25,13,22.77656903624159,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.002, 'e': 0.015298507566725518}",20,6,19.759633448698047,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2092,False,"{'a': 0.002, 'e': 0.015267941128219376}",20,9,19.011045711114374,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.002, 'e': 0.015237435761498117}",25,4,36.90306473601601,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.002, 'e': 0.015206991344540219}",25,0,33.46827406957444,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2095,False,"{'a': 0.002, 'e': 0.015176607755567978}",25,12,24.636141592092045,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2096,False,"{'a': 0.002, 'e': 0.01514628487304698}",20,10,11.46253134594016,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2097,False,"{'a': 0.002, 'e': 0.015116022575685681}",20,15,8.022072588422382,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.002, 'e': 0.01508582074243484}",25,0,41.99305345332798,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2099,False,"{'a': 0.002, 'e': 0.015055679252487086}",20,12,16.260286081248456,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2100,False,"{'a': 0.002, 'e': 0.0150255979852764}",20,11,1.3454240606030277,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2101,False,"{'a': 0.002, 'e': 0.014995576820477703}",20,15,8.479551474289886,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2102,False,"{'a': 0.002, 'e': 0.014965615638006283}",20,5,22.057493267467926,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.002, 'e': 0.014935714318017369}",25,9,28.376707995698155,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2104,False,"{'a': 0.002, 'e': 0.014905872740905627}",25,10,25.119009864434837,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2105,False,"{'a': 0.002, 'e': 0.014876090787304737}",20,0,34.3761248167613,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.002, 'e': 0.014846368338086832}",30,16,24.20162422643806,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.002, 'e': 0.014816705274362072}",30,13,31.62603207374327,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2108,False,"{'a': 0.002, 'e': 0.014787101477478155}",20,7,23.049387036638635,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.002, 'e': 0.014757556829019875}",25,9,20.715822119630523,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.002, 'e': 0.014728071210808588}",30,9,27.393527293814987,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
2111,False,"{'a': 0.002, 'e': 0.014698644504901784}",30,14,26.98934636006029,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.002, 'e': 0.014669276593592582}",35,23,19.190808891645418,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2113,False,"{'a': 0.002, 'e': 0.014639967359409327}",20,12,11.913052874779833,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2114,False,"{'a': 0.002, 'e': 0.01461071668511503}",20,0,33.63910400505808,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2115,False,"{'a': 0.002, 'e': 0.014581524453706954}",25,3,30.158209870319656,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2116,False,"{'a': 0.002, 'e': 0.014552390548416123}",30,20,20.72423652580201,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2117,False,"{'a': 0.002, 'e': 0.0145233148527069}",20,0,27.888864504639617,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2118,False,"{'a': 0.002, 'e': 0.014494297250276454}",35,17,27.377794546196018,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2119,False,"{'a': 0.002, 'e': 0.014465337625054335}",25,11,24.682517938336794,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2120,False,"{'a': 0.002, 'e': 0.014436435861201989}",20,10,20.152526381258753,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2121,False,"{'a': 0.002, 'e': 0.01440759184311235}",30,6,39.06158286987696,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2122,False,"{'a': 0.002, 'e': 0.014378805455409293}",35,15,32.94474636951788,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2123,False,"{'a': 0.002, 'e': 0.01435007658294723}",35,25,21.602955487083733,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2124,False,"{'a': 0.002, 'e': 0.01432140511081062}",25,9,23.14035989109954,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2125,False,"{'a': 0.002, 'e': 0.014292790924313561}",30,11,29.95980641702493,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2126,False,"{'a': 0.002, 'e': 0.014264233908999256}",35,23,19.639128863406427,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2127,False,"{'a': 0.002, 'e': 0.014235733950639606}",30,7,35.82641319415218,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2128,False,"{'a': 0.002, 'e': 0.014207290935234726}",25,0,26.209818644223567,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2129,False,"{'a': 0.002, 'e': 0.014178904749012544}",20,2,28.26476341460754,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2130,False,"{'a': 0.002, 'e': 0.014150575278428262}",25,0,25.91517510740382,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
2131,False,"{'a': 0.002, 'e': 0.014122302410163962}",20,14,13.871030742898803,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2132,False,"{'a': 0.002, 'e': 0.01409408603112812}",25,0,9.938821247445986,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
2133,False,"{'a': 0.002, 'e': 0.014065926028455205}",25,2,42.365929193207805,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2134,False,"{'a': 0.002, 'e': 0.014037822289505161}",25,20,7.75867252417499,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.002, 'e': 0.01400977470186299}",20,0,30.508555325658126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2136,False,"{'a': 0.002, 'e': 0.013981783153338296}",20,3,29.533123491233482,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2137,False,"{'a': 0.002, 'e': 0.013953847531964868}",25,0,37.36895681098445,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2138,False,"{'a': 0.002, 'e': 0.013925967726000174}",20,0,27.65620699548224,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2139,False,"{'a': 0.002, 'e': 0.013898143623924953}",30,20,19.004868323219654,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2140,False,"{'a': 0.002, 'e': 0.013870375114442744}",20,6,28.057486818471872,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2141,False,"{'a': 0.002, 'e': 0.013842662086479501}",25,1,26.983281674005717,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2142,False,"{'a': 0.002, 'e': 0.01381500442918306}",20,11,14.724632259299073,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.002, 'e': 0.013787402031922757}",25,16,16.850589416477632,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2144,False,"{'a': 0.002, 'e': 0.01375985478428895}",30,19,18.65367488826366,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2145,False,"{'a': 0.002, 'e': 0.01373236257609264}",25,1,34.54995248109079,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2146,False,"{'a': 0.002, 'e': 0.013704925297364945}",20,10,16.90998077214128,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2147,False,"{'a': 0.002, 'e': 0.013677542838356711}",30,21,15.705673181182359,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2148,False,"{'a': 0.002, 'e': 0.013650215089538058}",30,14,33.91577079599218,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2149,False,"{'a': 0.002, 'e': 0.013622941941597973}",30,2,44.49975601666182,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
2150,False,"{'a': 0.002, 'e': 0.013595723285443818}",25,15,19.079539438839404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2151,False,"{'a': 0.002, 'e': 0.013568559012200934}",20,8,20.163728268112358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2152,False,"{'a': 0.002, 'e': 0.013541449013212178}",25,12,17.309094615583017,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2153,False,"{'a': 0.002, 'e': 0.013514393180037542}",20,6,10.556221664741305,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2154,False,"{'a': 0.002, 'e': 0.013487391404453644}",20,13,12.140744977575938,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2155,False,"{'a': 0.002, 'e': 0.013460443578453348}",25,17,13.861173075506239,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2156,False,"{'a': 0.002, 'e': 0.013433549594245302}",20,12,14.339611551209401,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.002, 'e': 0.013406709344253556}",25,18,3.90897391560864,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2158,False,"{'a': 0.002, 'e': 0.01337992272111706}",30,20,17.049976246119694,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2159,False,"{'a': 0.002, 'e': 0.013353189617689292}",20,4,27.58557465489668,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2160,False,"{'a': 0.002, 'e': 0.013326509927037785}",30,10,33.65502511957077,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2161,False,"{'a': 0.002, 'e': 0.013299883542443767}",25,15,18.619991119434548,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2162,False,"{'a': 0.002, 'e': 0.013273310357401653}",20,14,14.654166950792085,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2163,False,"{'a': 0.002, 'e': 0.013246790265618666}",20,13,9.87817168555795,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2164,False,"{'a': 0.002, 'e': 0.013220323161014392}",25,17,18.21125369768619,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2165,False,"{'a': 0.002, 'e': 0.0131939089377204}",20,3,27.823640588010576,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2166,False,"{'a': 0.002, 'e': 0.013167547490079751}",20,0,-6.255211427686474,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2167,False,"{'a': 0.002, 'e': 0.01314123871264662}",20,8,18.891560579350315,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2168,False,"{'a': 0.002, 'e': 0.013114982500185848}",30,13,20.23154921079635,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2169,False,"{'a': 0.002, 'e': 0.013088778747672577}",35,11,42.025980668451055,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2170,False,"{'a': 0.002, 'e': 0.013062627350291747}",20,15,11.868396816564879,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2171,False,"{'a': 0.002, 'e': 0.013036528203437736}",20,0,25.101278274418096,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2172,False,"{'a': 0.002, 'e': 0.013010481202713909}",20,6,20.96333995616705,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2173,False,"{'a': 0.002, 'e': 0.012984486243932251}",25,5,27.95478304563279,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2174,False,"{'a': 0.002, 'e': 0.012958543223112882}",25,15,11.597280739725186,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2175,False,"{'a': 0.002, 'e': 0.012932652036483683}",25,10,25.864548823735262,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2176,False,"{'a': 0.002, 'e': 0.012906812580479862}",20,11,14.767518975684375,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2177,False,"{'a': 0.002, 'e': 0.012881024751743584}",20,6,21.88671250453458,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2178,False,"{'a': 0.002, 'e': 0.012855288447123487}",20,13,11.433252743992398,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2179,False,"{'a': 0.002, 'e': 0.01282960356367432}",20,3,24.105133021741537,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2180,False,"{'a': 0.002, 'e': 0.012803969998656512}",20,0,32.266157934444074,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2181,False,"{'a': 0.002, 'e': 0.01277838764953576}",25,0,31.93171810630935,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2182,False,"{'a': 0.002, 'e': 0.012752856413982657}",20,0,29.873137439442743,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2183,False,"{'a': 0.002, 'e': 0.012727376189872212}",30,10,40.37133249522896,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2184,False,"{'a': 0.002, 'e': 0.012701946875283497}",20,11,13.825210371535672,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2185,False,"{'a': 0.002, 'e': 0.012676568368499208}",20,4,20.015536849877538,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2186,False,"{'a': 0.002, 'e': 0.012651240568005305}",20,9,20.68372049886127,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2187,False,"{'a': 0.002, 'e': 0.012625963372490544}",30,8,40.157435023111304,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2188,False,"{'a': 0.002, 'e': 0.012600736680846106}",20,10,20.300397255420915,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2189,False,"{'a': 0.002, 'e': 0.012575560392165182}",25,11,26.462514991824847,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2190,False,"{'a': 0.002, 'e': 0.012550434405742605}",20,4,20.889116370770758,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2191,False,"{'a': 0.002, 'e': 0.012525358621074385}",35,12,40.84674863038182,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2192,False,"{'a': 0.002, 'e': 0.01250033293785735}",30,0,45.12711902818291,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2193,False,"{'a': 0.002, 'e': 0.012475357255988723}",30,18,21.118147304089106,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2194,False,"{'a': 0.002, 'e': 0.012450431475565764}",20,4,29.329836631560713,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2195,False,"{'a': 0.002, 'e': 0.012425555496885309}",20,4,26.06244553538181,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2196,False,"{'a': 0.002, 'e': 0.012400729220443406}",20,10,15.52078797662033,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2197,False,"{'a': 0.002, 'e': 0.012375952546934911}",25,19,10.61769695967098,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2198,False,"{'a': 0.002, 'e': 0.012351225377253115}",25,15,16.952189625244134,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2199,False,"{'a': 0.002, 'e': 0.012326547612489296}",20,3,22.33797650962467,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2200,False,"{'a': 0.002, 'e': 0.012301919153932363}",30,23,9.850397472913238,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2201,False,"{'a': 0.002, 'e': 0.012277339903068436}",30,18,19.891323347614964,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2202,False,"{'a': 0.002, 'e': 0.012252809761580503}",25,14,20.47861109301269,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2203,False,"{'a': 0.002, 'e': 0.012228328631347955}",30,18,10.016111052585888,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2204,False,"{'a': 0.002, 'e': 0.012203896414446235}",25,16,16.575983745783947,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2205,False,"{'a': 0.002, 'e': 0.012179513013146433}",25,13,17.209982452780597,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2206,False,"{'a': 0.002, 'e': 0.012155178329914935}",25,18,10.545093095489609,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2207,False,"{'a': 0.002, 'e': 0.012130892267412964}",20,15,9.44967470263894,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2208,False,"{'a': 0.002, 'e': 0.012106654728496237}",20,11,14.963358881818285,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2209,False,"{'a': 0.002, 'e': 0.012082465616214554}",30,22,15.050576066897314,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2210,False,"{'a': 0.002, 'e': 0.012058324833811458}",25,14,3.6820487760419836,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2211,False,"{'a': 0.002, 'e': 0.012034232284723775}",35,8,49.34874338322751,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2212,False,"{'a': 0.002, 'e': 0.012010187872581275}",25,19,10.206873126092416,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2213,False,"{'a': 0.002, 'e': 0.01198619150120627}",25,14,15.812586401855048,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2214,False,"{'a': 0.002, 'e': 0.011962243074613261}",25,4,34.357681494561355,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2215,False,"{'a': 0.002, 'e': 0.011938342497008501}",25,11,4.652995157498099,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2216,False,"{'a': 0.002, 'e': 0.011914489672789647}",30,19,21.26181143218222,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2217,False,"{'a': 0.002, 'e': 0.011890684506545358}",35,9,38.103008187278704,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2218,False,"{'a': 0.002, 'e': 0.01186692690305496}",25,3,30.899185824664297,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2219,False,"{'a': 0.002, 'e': 0.011843216767287999}",25,17,16.695937281772864,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2220,False,"{'a': 0.002, 'e': 0.011819554004403897}",30,1,37.1813754355367,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
2221,False,"{'a': 0.002, 'e': 0.011795938519751562}",25,8,28.991271390916445,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2222,False,"{'a': 0.002, 'e': 0.011772370218869043}",25,20,11.062044607204788,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2223,False,"{'a': 0.002, 'e': 0.011748849007483096}",30,19,19.45845414050716,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2224,False,"{'a': 0.002, 'e': 0.011725374791508845}",20,10,7.601911693538057,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2225,False,"{'a': 0.002, 'e': 0.011701947477049383}",20,6,22.581134584259733,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2226,False,"{'a': 0.002, 'e': 0.011678566970395442}",20,14,11.711255517665716,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2227,False,"{'a': 0.002, 'e': 0.011655233178024955}",25,17,12.440085501994114,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2228,False,"{'a': 0.002, 'e': 0.01163194600660272}",25,13,10.582853997642278,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2229,False,"{'a': 0.002, 'e': 0.011608705362980011}",20,7,24.499826672278573,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2230,False,"{'a': 0.002, 'e': 0.011585511154194242}",25,15,7.246313929870012,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2231,False,"{'a': 0.002, 'e': 0.011562363287468536}",30,20,20.290250147177883,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2232,False,"{'a': 0.002, 'e': 0.011539261670211397}",30,18,20.217534497285126,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2233,False,"{'a': 0.002, 'e': 0.011516206210016314}",25,17,15.443145260738564,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2234,False,"{'a': 0.002, 'e': 0.011493196814661438}",20,14,8.846751635308783,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2235,False,"{'a': 0.002, 'e': 0.011470233392109144}",30,22,15.262992234994549,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2236,False,"{'a': 0.002, 'e': 0.01144731585050571}",25,0,38.25154592483877,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2237,False,"{'a': 0.002, 'e': 0.011424444098180933}",25,10,27.870293944203013,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2238,False,"{'a': 0.002, 'e': 0.011401618043647792}",20,10,18.857242257783334,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2239,False,"{'a': 0.002, 'e': 0.011378837595602027}",20,0,32.30513830572906,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2240,False,"{'a': 0.002, 'e': 0.011356102662921816}",30,4,38.0241804320528,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
